category,sub_category,gift_name,price,occasion_type,gift_url,gift_image_url
리빙,식기,에디션덴마크 선물포장 티포트 & 퍼치스티 미니틴 세트,49000,,https://gift.kakao.com/product/3511989,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%91%E1%85%A9%E1%84%8C%E1%85%A1%E1%86%BC%3A%E1%84%8B%E1%85%A7%E1%86%B8%E1%84%89%E1%85%A5%5D+%E1%84%90%E1%85%B5%E1%84%91%E1%85%A9%E1%84%90%E1%85%B3+%26+%E1%84%91%E1%85%A5%E1%84%8E%E1%85%B5%E1%84%89%E1%85%B3%E1%84%90%E1%85%B5+%E1%84%86%E1%85%B5%E1%84%82%E1%85%B5%E1%84%90%E1%85%B5%E1%86%AB+%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3.jpeg
리빙,잡화,쉬즈홈 슬리브 등받이 삼각쿠션 (대형) 8종 택1,24900,,https://gift.kakao.com/product/1242861,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22%E1%84%8C%E1%85%B5%E1%86%B8%E1%84%89%E1%85%AE%E1%86%AB%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%22+%E1%84%89%E1%85%B3%E1%86%AF%E1%84%85%E1%85%B5%E1%84%87%E1%85%B3+%E1%84%83%E1%85%B3%E1%86%BC%E1%84%87%E1%85%A1%E1%86%AE%E1%84%8B%E1%85%B5+%E1%84%89%E1%85%A1%E1%86%B7%E1%84%80%E1%85%A1%E1%86%A8%E1%84%8F%E1%85%AE%E1%84%89%E1%85%A7%E1%86%AB+(%E1%84%83%E1%85%A2%E1%84%92%E1%85%A7%E1%86%BC).jpeg
건강,건강,오쏘몰 이뮨 멀티비타민&미네랄 7입,38000,,https://gift.kakao.com/product/2301047,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8B%E1%85%A9%E1%84%8A%E1%85%A9%E1%84%86%E1%85%A9%E1%86%AF+%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B2%E1%86%AB+%E1%84%86%E1%85%A5%E1%86%AF%E1%84%90%E1%85%B5%E1%84%87%E1%85%B5%E1%84%90%E1%85%A1%E1%84%86%E1%85%B5%E1%86%AB%26%E1%84%86%E1%85%B5%E1%84%82%E1%85%A6%E1%84%85%E1%85%A1%E1%86%AF+7%E1%84%8B%E1%85%B5%E1%86%B8+-+%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8+%E1%84%80%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B3%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B3+%E1%84%8C%E1%85%B3%E1%86%BC%E1%84%8C%E1%85%A5%E1%86%BC.jpeg
건강,건강,"고려은단 최고심 쏠라C 30정 x 4개(레몬맛, 블루베리맛 택1) 비타민C 캔디",15900,,https://gift.kakao.com/product/5194959,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%80%E1%85%A9%E1%84%85%E1%85%A7%E1%84%8B%E1%85%B3%E1%86%AB%E1%84%83%E1%85%A1%E1%86%AB+%E1%84%8E%E1%85%AC%E1%84%80%E1%85%A9%E1%84%89%E1%85%B5%E1%86%B7+%E1%84%8A%E1%85%A9%E1%86%AF%E1%84%85%E1%85%A1C+30%E1%84%8C%E1%85%A5%E1%86%BC+x+4%E1%84%80%E1%85%A2(%E1%84%85%E1%85%A6%E1%84%86%E1%85%A9%E1%86%AB%E1%84%86%E1%85%A1%E1%86%BA%2C+%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%AE%E1%84%87%E1%85%A6%E1%84%85%E1%85%B5%E1%84%86%E1%85%A1%E1%86%BA+%E1%84%90%E1%85%A2%E1%86%A81)+%E1%84%87%E1%85%B5%E1%84%90%E1%85%A1%E1%84%86%E1%85%B5%E1%86%ABC+%E1%84%8F%E1%85%A2%E1%86%AB%E1%84%83%E1%85%B5.jpeg
건강,건강,라티브 통째로 갈아 만든 과채 ABC 주스 10포 (4종 택1),43000,,https://gift.kakao.com/product/6089748,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%85%E1%85%A1%E1%84%90%E1%85%B5%E1%84%87%E1%85%B3%5D+%E1%84%90%E1%85%A9%E1%86%BC%E1%84%8D%E1%85%A2%E1%84%85%E1%85%A9+%E1%84%80%E1%85%A1%E1%86%AF%E1%84%8B%E1%85%A1+%E1%84%86%E1%85%A1%E1%86%AB%E1%84%83%E1%85%B3%E1%86%AB+%E1%84%80%E1%85%AA%E1%84%8E%E1%85%A2+ABC+%E1%84%8C%E1%85%AE%E1%84%89%E1%85%B3+10%E1%84%91%E1%85%A9+(%E1%84%8C%E1%85%AE%E1%84%89%E1%85%B3+4%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81).png
건강,건강,GNM 건강한 간 밀크씨슬 선물세트 1박스 / 실리마린 비타민B 조정석 밀크씨슬,22900,,https://gift.kakao.com/product/1283024,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B4%E1%84%80%E1%85%A2%E1%84%8B%E1%85%AF%E1%86%AF%E1%84%87%E1%85%AE%E1%86%AB%5D+GNM+%E1%84%80%E1%85%A5%E1%86%AB%E1%84%80%E1%85%A1%E1%86%BC%E1%84%92%E1%85%A1%E1%86%AB+%E1%84%80%E1%85%A1%E1%86%AB+%E1%84%86%E1%85%B5%E1%86%AF%E1%84%8F%E1%85%B3%E1%84%8A%E1%85%B5%E1%84%89%E1%85%B3%E1%86%AF+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3+1%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B3+%3A+%E1%84%89%E1%85%B5%E1%86%AF%E1%84%85%E1%85%B5%E1%84%86%E1%85%A1%E1%84%85%E1%85%B5%E1%86%AB+%E1%84%87%E1%85%B5%E1%84%90%E1%85%A1%E1%84%86%E1%85%B5%E1%86%ABB+%E1%84%8C%E1%85%A9%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%89%E1%85%A5%E1%86%A8+%E1%84%86%E1%85%B5%E1%86%AF%E1%84%8F%E1%85%B3%E1%84%8A%E1%85%B5%E1%84%89%E1%85%B3%E1%86%AF.jpeg
건강,건강,정관장 홍삼정 에브리타임 소프트 (10ml x 30포),69300,,https://gift.kakao.com/product/556025,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%80%E1%85%AA%E1%86%AB%E1%84%8C%E1%85%A1%E1%86%BC%5D+%E1%84%92%E1%85%A9%E1%86%BC%E1%84%89%E1%85%A1%E1%86%B7%E1%84%8C%E1%85%A5%E1%86%BC+%E1%84%8B%E1%85%A6%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%90%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%B7+%E1%84%89%E1%85%A9%E1%84%91%E1%85%B3%E1%84%90%E1%85%B3+(10ml+x+30%E1%84%91%E1%85%A9)_NEW.jpeg
건강,건강,정관장 홍삼정 에브리타임 샷 (20ml x 30병),49900,,https://gift.kakao.com/product/7621131,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%80%E1%85%AA%E1%86%AB%E1%84%8C%E1%85%A1%E1%86%BC%5D+%E1%84%92%E1%85%A9%E1%86%BC%E1%84%89%E1%85%A1%E1%86%B7%E1%84%8C%E1%85%A5%E1%86%BC+%E1%84%8B%E1%85%A6%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%84%90%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%B7+%E1%84%89%E1%85%A3%E1%86%BA+(20ml+x+20%E1%84%87%E1%85%A7%E1%86%BC).jpeg
건강,건강,삼대오백 BCAA 운동인을 위한 부스터 아르기닌,22900,,https://gift.kakao.com/product/5297984,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22For+%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%83%E1%85%A9%E1%86%BC%E1%84%92%E1%85%A1%E1%84%82%E1%85%B3%E1%86%AB+%E1%84%92%E1%85%A6%E1%86%AF%E1%84%89%E1%85%B3%E1%84%8B%E1%85%B5%E1%86%AB%22+%E1%84%89%E1%85%A1%E1%86%B7%E1%84%83%E1%85%A2%E1%84%8B%E1%85%A9%E1%84%87%E1%85%A2%E1%86%A8+BCAA+%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%83%E1%85%A9%E1%86%BC%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8B%E1%85%B3%E1%86%AF+%E1%84%8B%E1%85%B1%E1%84%92%E1%85%A1%E1%86%AB+%E1%84%87%E1%85%AE%E1%84%89%E1%85%B3%E1%84%90%E1%85%A5+%5B%E1%84%8B%E1%85%A1%E1%84%85%E1%85%B3%E1%84%80%E1%85%B5%E1%84%82%E1%85%B5%E1%86%AB%5D.jpeg
식품,과일,"파머스기프트 프리미엄 과일선물세트 7종 올리브 1호(멜론, 애플망고) 4kg 이상",52800,,https://gift.kakao.com/product/2407379,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%91%E1%85%A1%E1%84%86%E1%85%A5%E1%84%89%E1%85%B3%E1%84%80%E1%85%B5%E1%84%91%E1%85%B3%E1%84%90%E1%85%B3%5D+%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8B%E1%85%A5%E1%86%B7+%E1%84%80%E1%85%AA%E1%84%8B%E1%85%B5%E1%86%AF%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3+7%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%8B%E1%85%A9%E1%86%AF%E1%84%85%E1%85%B5%E1%84%87%E1%85%B31%E1%84%92%E1%85%A9(%E1%84%86%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A9%E1%86%AB%2C%E1%84%8B%E1%85%A2%E1%84%91%E1%85%B3%E1%86%AF%E1%84%86%E1%85%A1%E1%86%BC%E1%84%80%E1%85%A9)4kg%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1%E1%86%BC.jpeg
식품,과일,"온브릭스 격이 다른 맛, 고당도 샤인머스캣 650g 이상",15900,,https://gift.kakao.com/product/3471562,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%80%E1%85%A7%E1%86%A8%E1%84%8B%E1%85%B5+%E1%84%83%E1%85%A1%E1%84%85%E1%85%B3%E1%86%AB+%E1%84%86%E1%85%A1%E1%86%BA%2C+%E1%84%80%E1%85%A9%E1%84%83%E1%85%A1%E1%86%BC%E1%84%83%E1%85%A9+%E1%84%89%E1%85%A3%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%86%E1%85%A5%E1%84%89%E1%85%B3%E1%84%8F%E1%85%A2%E1%86%BA+650g%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1%E1%86%BC+(17Brix%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A1%E1%86%BC%3A%E1%84%90%E1%85%B3%E1%86%A8%E1%84%91%E1%85%AE%E1%86%B7).jpeg
식품,식품,하루견과 견과선물세트 원데이오리지널 30봉+30봉,23900,,https://gift.kakao.com/product/279630,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%92%E1%85%A1%E1%84%85%E1%85%AE%E1%84%80%E1%85%A7%E1%86%AB%E1%84%80%E1%85%AA+%E1%84%8B%E1%85%AF%E1%86%AB%E1%84%83%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%8B%E1%85%A9%E1%84%85%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%82%E1%85%A5%E1%86%AF+30%E1%84%87%E1%85%A9%E1%86%BC%2B30%E1%84%87%E1%85%A9%E1%86%BC+%5B%E1%84%80%E1%85%A7%E1%86%AB%E1%84%80%E1%85%AA%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3%5D.jpeg
식품,식품,TWG Tea 티백 베스트 셀렉션 5종 택1,39500,,https://gift.kakao.com/product/842313,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/TWG+Tea+%E1%84%90%E1%85%B5%E1%84%87%E1%85%A2%E1%86%A8+%E1%84%87%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%89%E1%85%A6%E1%86%AF%E1%84%85%E1%85%A6%E1%86%A8%E1%84%89%E1%85%A7%E1%86%AB+(5%E1%84%8C%E1%85%A9%E1%86%BC%E1%84%90%E1%85%A2%E1%86%A8%E1%84%8B%E1%85%B5%E1%86%AF).jpeg
식품,식품,푸드장 프리미엄 구이 선물세트 1.15kg(부채살+살치살+토시살+소목등심(척아이롤)),49900,,https://gift.kakao.com/product/5259781,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8%5D%E1%84%91%E1%85%AE%E1%84%83%E1%85%B3%E1%84%8C%E1%85%A1%E1%86%BC+%E1%84%91%E1%85%B3%E1%84%85%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8B%E1%85%A5%E1%86%B7+%E1%84%80%E1%85%AE%E1%84%8B%E1%85%B5+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A6%E1%84%90%E1%85%B31.15kg(%E1%84%87%E1%85%AE%E1%84%8E%E1%85%A2%E1%84%89%E1%85%A1%E1%86%AF%2B%E1%84%89%E1%85%A1%E1%86%AF%E1%84%8E%E1%85%B5%E1%84%89%E1%85%A1%E1%86%AF%2B%E1%84%90%E1%85%A9%E1%84%89%E1%85%B5%E1%84%89%E1%85%A1%E1%86%AF%2B%E1%84%89%E1%85%A9%E1%84%86%E1%85%A9%E1%86%A8%E1%84%83%E1%85%B3%E1%86%BC%E1%84%89%E1%85%B5%E1%86%B7(%E1%84%8E%E1%85%A5%E1%86%A8%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%85%E1%85%A9%E1%86%AF)).jpeg
식품,식품,경복궁 전통 한 상 세트(한우떡갈비+한우사골고기곰탕+칼집 LA갈비),55000,,https://gift.kakao.com/product/3793227,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%80%E1%85%A7%E1%86%BC%E1%84%87%E1%85%A9%E1%86%A8%E1%84%80%E1%85%AE%E1%86%BC%5D+%E1%84%8C%E1%85%A5%E1%86%AB%E1%84%90%E1%85%A9%E1%86%BC+%E1%84%92%E1%85%A1%E1%86%AB+%E1%84%89%E1%85%A1%E1%86%BC+%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3(%E1%84%92%E1%85%A1%E1%86%AB%E1%84%8B%E1%85%AE%E1%84%84%E1%85%A5%E1%86%A8%E1%84%80%E1%85%A1%E1%86%AF%E1%84%87%E1%85%B5%2B%E1%84%92%E1%85%A1%E1%86%AB%E1%84%8B%E1%85%AE%E1%84%89%E1%85%A1%E1%84%80%E1%85%A9%E1%86%AF%E1%84%80%E1%85%A9%E1%84%80%E1%85%B5%E1%84%80%E1%85%A9%E1%86%B7%E1%84%90%E1%85%A1%E1%86%BC%2B%E1%84%8F%E1%85%A1%E1%86%AF%E1%84%8C%E1%85%B5%E1%86%B8+LA%E1%84%80%E1%85%A1%E1%86%AF%E1%84%87%E1%85%B5).jpeg
식품,식품,바담 순천참한우 1등급 참한 한우 총 중량1.2kg(등심600g+안심300g+채끝300g),119000,,https://gift.kakao.com/product/428279,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%89%E1%85%AE%E1%86%AB%E1%84%8E%E1%85%A5%E1%86%AB%E1%84%8E%E1%85%A1%E1%86%B7%E1%84%92%E1%85%A1%E1%86%AB%E1%84%8B%E1%85%AE+1%E1%84%83%E1%85%B3%E1%86%BC%E1%84%80%E1%85%B3%E1%86%B8+%22%E1%84%8E%E1%85%A1%E1%86%B7%E1%84%92%E1%85%A1%E1%86%AB+%E1%84%92%E1%85%A1%E1%86%AB%E1%84%8B%E1%85%AE%22+%E1%84%8E%E1%85%A9%E1%86%BC+%E1%84%8C%E1%85%AE%E1%86%BC%E1%84%85%E1%85%A3%E1%86%BC1.2kg(%E1%84%83%E1%85%B3%E1%86%BC%E1%84%89%E1%85%B5%E1%86%B7600g%2B%E1%84%8B%E1%85%A1%E1%86%AB%E1%84%89%E1%85%B5%E1%86%B7300g%2B%E1%84%8E%E1%85%A2%E1%84%81%E1%85%B3%E1%87%80300g).jpeg
디지털/가전,가전,오아 감성 블루투스 무선스피커 아이브릭 미니 스피커(OABTSPEAKER2),22900,,https://gift.kakao.com/product/507374,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%8C%E1%85%A1%E1%84%8E%E1%85%B1%3A%E1%84%8C%E1%85%B5%E1%86%B8%E1%84%83%E1%85%B3%E1%86%AF%E1%84%8B%E1%85%B5%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%5D+%E1%84%80%E1%85%A1%E1%86%B7%E1%84%89%E1%85%A5%E1%86%BC+%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%AE%E1%84%90%E1%85%AE%E1%84%89%E1%85%B3+%E1%84%86%E1%85%AE%E1%84%89%E1%85%A5%E1%86%AB%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%84%8F%E1%85%A5+%E1%84%8B%E1%85%A9%E1%84%8B%E1%85%A1+%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%87%E1%85%B3%E1%84%85%E1%85%B5%E1%86%A8+%E1%84%86%E1%85%B5%E1%84%82%E1%85%B5+%E1%84%89%E1%85%B3%E1%84%91%E1%85%B5%E1%84%8F%E1%85%A5.jpeg
디지털/가전,가전,"인스탁스 미니12 패키지 (필름 10매, 케이스, 스트랩, 패키지박스)",132000,,https://gift.kakao.com/product/7066537,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%83%E1%85%A1%E1%86%AB%E1%84%83%E1%85%A9%E1%86%A8%3A%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%91%E1%85%A9%E1%84%8C%E1%85%A1%E1%86%BC%5D+%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%89%E1%85%B3%E1%84%90%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B3+%E1%84%86%E1%85%B5%E1%84%82%E1%85%B512+%E1%84%91%E1%85%A2%E1%84%8F%E1%85%B5%E1%84%8C%E1%85%B5+(%E1%84%91%E1%85%B5%E1%86%AF%E1%84%85%E1%85%B3%E1%86%B7+10%E1%84%86%E1%85%A2%2C+%E1%84%8F%E1%85%A6%E1%84%8B%E1%85%B5%E1%84%89%E1%85%B3%2C+%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%E1%84%85%E1%85%A2%E1%86%B8%2C+%E1%84%91%E1%85%A2%E1%84%8F%E1%85%B5%E1%84%8C%E1%85%B5%E1%84%87%E1%85%A1%E1%86%A8%E1%84%89%E1%85%B3).png
디지털/가전,가전,코닥 Ultra F9 필름 다회용 카메라 (4종 택1) + 코닥 컬러필름 1롤 Set,69000,,https://gift.kakao.com/product/2857120,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%E1%84%8F%E1%85%A9%E1%84%83%E1%85%A1%E1%86%A8+Ultra+F9+%E1%84%91%E1%85%B5%E1%86%AF%E1%84%85%E1%85%B3%E1%86%B7+%E1%84%83%E1%85%A1%E1%84%92%E1%85%AC%E1%84%8B%E1%85%AD%E1%86%BC+%E1%84%8F%E1%85%A1%E1%84%86%E1%85%A6%E1%84%85%E1%85%A1+(4%E1%84%8C%E1%85%A9%E1%86%BC+%E1%84%8C%E1%85%AE%E1%86%BC+%E1%84%90%E1%85%A2%E1%86%A81)+%2B+%E1%84%8F%E1%85%A9%E1%84%83%E1%85%A1%E1%86%A8+%E1%84%8F%E1%85%A5%E1%86%AF%E1%84%85%E1%85%A5%E1%84%91%E1%85%B5%E1%86%AF%E1%84%85%E1%85%B3%E1%86%B7+1%E1%84%85%E1%85%A9%E1%86%AF+Set+%E1%84%86%E1%85%A9%E1%84%8B%E1%85%B3%E1%86%B7%E1%84%8C%E1%85%A5%E1%86%AB.jpeg
디지털/가전,가전,슬룸 무선 진동 안마기 허리베개프로 마사지기 & 요추 맞춤 허리베개,89000,,https://gift.kakao.com/product/8143005,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22%E1%84%82%E1%85%AE%E1%86%B8%E1%84%82%E1%85%B3%E1%86%AB+%E1%84%89%E1%85%AE%E1%86%AB%E1%84%80%E1%85%A1%E1%86%AB+%E1%84%92%E1%85%A5%E1%84%85%E1%85%B5%E1%84%80%E1%85%A1+%E1%84%8D%E1%85%AA%E1%86%A8!+%E1%84%91%E1%85%A7%E1%86%AB%E1%84%92%E1%85%A2%E1%84%8C%E1%85%A7%E1%84%8B%E1%85%AD%22+%E1%84%87%E1%85%AE%E1%84%86%E1%85%A9%E1%84%82%E1%85%B5%E1%86%B7+%E1%84%92%E1%85%AD%E1%84%83%E1%85%A9+%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF+%E1%84%86%E1%85%AE%E1%84%89%E1%85%A5%E1%86%AB+%E1%84%8C%E1%85%B5%E1%86%AB%E1%84%83%E1%85%A9%E1%86%BC+%E1%84%8B%E1%85%A1%E1%86%AB%E1%84%86%E1%85%A1%E1%84%80%E1%85%B5+%E1%84%92%E1%85%A5%E1%84%85%E1%85%B5%E1%84%87%E1%85%A6%E1%84%80%E1%85%A2%E1%84%91%E1%85%B3%E1%84%85%E1%85%A9+%E1%84%86%E1%85%A1%E1%84%89%E1%85%A1%E1%84%8C%E1%85%B5%E1%84%80%E1%85%B5+%26+%E1%84%8B%E1%85%AD%E1%84%8E%E1%85%AE+%E1%84%86%E1%85%A1%E1%86%BD%E1%84%8E%E1%85%AE%E1%86%B7+%E1%84%92%E1%85%A5%E1%84%85%E1%85%B5%E1%84%87%E1%85%A6%E1%84%80%E1%85%A2.jpeg
디지털/가전,가전,오엘라 발마사지기 공기압 롤링 마사지기,57900,,https://gift.kakao.com/product/10136956,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%22%E1%84%87%E1%85%AE%E1%84%86%E1%85%A9%E1%84%82%E1%85%B5%E1%86%B7+%E1%84%92%E1%85%AD%E1%84%83%E1%85%A9%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%22+%E1%84%89%E1%85%A2%E1%86%BC%E1%84%8B%E1%85%B5%E1%86%AF+%E1%84%8B%E1%85%B5%E1%86%B7%E1%84%89%E1%85%B5%E1%86%AB+%E1%84%8E%E1%85%AE%E1%86%AF%E1%84%89%E1%85%A1%E1%86%AB+%E1%84%8E%E1%85%B5%E1%86%AB%E1%84%80%E1%85%AE%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF+%3A+%E1%84%87%E1%85%A1%E1%86%AF%E1%84%86%E1%85%A1%E1%84%89%E1%85%A1%E1%84%8C%E1%85%B5%E1%84%80%E1%85%B5+%E1%84%80%E1%85%A9%E1%86%BC%E1%84%80%E1%85%B5%E1%84%8B%E1%85%A1%E1%86%B8+%E1%84%85%E1%85%A9%E1%86%AF%E1%84%85%E1%85%B5%E1%86%BC+%E1%84%86%E1%85%A1%E1%84%89%E1%85%A1%E1%84%8C%E1%85%B5%E1%84%80%E1%85%B5.jpeg
디지털/가전,가전,로지텍 무선 블루투스 키보드 K380S 파우치 세트,39900,,https://gift.kakao.com/product/870516,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%E1%84%92%E1%85%A1%E1%84%80%E1%85%B5+%E1%84%8B%E1%85%A6%E1%84%83%E1%85%B5%E1%84%89%E1%85%A7%E1%86%AB%5D+%E1%84%85%E1%85%A9%E1%84%8C%E1%85%B5%E1%84%90%E1%85%A6%E1%86%A8+%E1%84%86%E1%85%AE%E1%84%89%E1%85%A5%E1%86%AB+%E1%84%87%E1%85%B3%E1%86%AF%E1%84%85%E1%85%AE%E1%84%90%E1%85%AE%E1%84%89%E1%85%B3+%E1%84%8F%E1%85%B5%E1%84%87%E1%85%A9%E1%84%83%E1%85%B3+K380S+%E1%84%91%E1%85%A1%E1%84%8B%E1%85%AE%E1%84%8E%E1%85%B5+%E1%84%89%E1%85%A6%E1%84%90%E1%85%B3.png
디지털/가전,가전,"하드라인 도킹형 보조배터리 2 in1 거치대기능 아이폰 삼성 5,000mAh",11900,,https://gift.kakao.com/product/6821774,https://carefli-github-actions-s3-bucket.s3.ap-northeast-2.amazonaws.com/giftImages/%5B%E1%84%8B%E1%85%AC%E1%84%8E%E1%85%AE%E1%86%AF%3A%E1%84%8B%E1%85%A7%E1%84%92%E1%85%A2%E1%86%BC%E1%84%89%E1%85%A5%E1%86%AB%E1%84%86%E1%85%AE%E1%86%AF%5D+%E1%84%92%E1%85%A1%E1%84%83%E1%85%B3%E1%84%85%E1%85%A1%E1%84%8B%E1%85%B5%E1%86%AB+%E1%84%83%E1%85%A9%E1%84%8F%E1%85%B5%E1%86%BC%E1%84%92%E1%85%A7%E1%86%BC+%E1%84%87%E1%85%A9%E1%84%8C%E1%85%A9%E1%84%87%E1%85%A2%E1%84%90%E1%85%A5%E1%84%85%E1%85%B5+2in1+%E1%84%92%E1%85%B2%E1%84%83%E1%85%A2%E1%84%8B%E1%85%AD%E1%86%BC+%E1%84%87%E1%85%A9%E1%84%8C%E1%85%A9%E1%84%87%E1%85%A2%E1%84%90%E1%85%A5%E1%84%85%E1%85%B5+%E1%84%80%E1%85%A5%E1%84%8E%E1%85%B5%E1%84%83%E1%85%A2%E1%84%80%E1%85%B5%E1%84%82%E1%85%B3%E1%86%BC+%E1%84%8B%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%91%E1%85%A9%E1%86%AB+%E1%84%89%E1%85%A1%E1%86%B7%E1%84%89%E1%85%A5%E1%86%BC+5%2C000mAh.jpeg
